;projectID;topic;title
3709;101067759;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3710;101076961;ERC-2022-STG;ERC STARTING GRANTS
3711;101055096;ERC-2021-ADG;ERC ADVANCED GRANTS
3712;101065671;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3713;101039712;ERC-2021-STG;ERC STARTING GRANTS
3714;101094131;HORIZON-INFRA-2022-TECH-01-01;R&D for the next generation of scientific instrumentation, tools and methods
3715;101039986;ERC-2021-STG;ERC STARTING GRANTS
3716;101062195;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3717;101066991;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3718;101086815;HORIZON-WIDERA-2022-TALENTS-01-01;ERA Chairs
3719;101040117;ERC-2021-STG;ERC STARTING GRANTS
3720;101044777;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3721;101039827;ERC-2021-STG;ERC STARTING GRANTS
3722;101058625;HORIZON-INFRA-2021-SERV-01-06;Enabling research infrastructure services for better use of imaging data to address challenges in thematic research areas
3723;101039524;ERC-2021-STG;ERC STARTING GRANTS
3724;101043854;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3725;101039303;ERC-2021-STG;ERC STARTING GRANTS
3726;101067835;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3727;101068572;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3728;101041029;ERC-2021-STG;ERC STARTING GRANTS
3729;101063794;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3730;101046878;HORIZON-EIC-2021-PATHFINDEROPEN-01-01;EIC Pathfinder Open 2021
3731;101044779;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3732;101043189;ERC-2021-STG;ERC STARTING GRANTS
3733;101081573;ERC-2022-POC2;ERC PROOF OF CONCEPT GRANTS2
3734;101055340;ERC-2021-ADG;ERC ADVANCED GRANTS
3735;101042439;ERC-2021-STG;ERC STARTING GRANTS
3736;101066321;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3737;101069192;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3738;101062799;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3739;101042585;ERC-2021-STG;ERC STARTING GRANTS
3740;101072488;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3741;101065121;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3742;101063294;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3743;101063449;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3744;101054323;ERC-2021-ADG;ERC ADVANCED GRANTS
3745;101040660;ERC-2021-STG;ERC STARTING GRANTS
3746;101054098;ERC-2021-ADG;ERC ADVANCED GRANTS
3747;101041711;ERC-2021-STG;ERC STARTING GRANTS
3748;190190768;HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-01;Strategic Digital and Health Technologies
3749;101042844;ERC-2021-STG;ERC STARTING GRANTS
3750;101062523;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3751;101086123;HORIZON-MSCA-2021-SE-01-01;MSCA Staff Exchanges 2021
3752;101063722;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3753;101045094;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3754;101063992;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3755;101054559;ERC-2021-ADG;ERC ADVANCED GRANTS
3756;101059984;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3757;190105118;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
3758;101059332;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3759;101079338;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
3760;101072843;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3761;101058178;HORIZON-CL4-2021-RESILIENCE-01-06;Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)
3762;101067017;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3763;101043214;ERC-2021-STG;ERC STARTING GRANTS
3764;101039567;ERC-2021-STG;ERC STARTING GRANTS
3765;101080374;HORIZON-MSCA-2021-SE-01-01;MSCA Staff Exchanges 2021
3766;190123244;HORIZON-EIC-2021-ACCELERATOROPEN-01;EIC Accelerator Open 2021
3767;101069322;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3768;101059685;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3769;101093054;HORIZON-EUROHPC-JU-2021-COE-01-02;Centres of Excellence for supporting supercomputing applications for Science and Innovation
3770;101045083;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3771;101061195;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3772;101065184;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3773;101092889;HORIZON-CL4-2022-HUMAN-01-14;eXtended Reality Technologies (RIA)
3774;101066019;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3775;101063966;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3776;101053133;ERC-2021-ADG;ERC ADVANCED GRANTS
3777;101058429;HORIZON-CL4-2021-TWIN-TRANSITION-01-18;Carbon Direct Avoidance in steel: Electricity and hydrogen-based metallurgy (Clean Steel Partnership) (IA)
3778;101044662;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3779;190151860;HORIZON-EIC-2022-ACCELERATOROPEN-01;EIC Accelerator Open
3780;101055186;ERC-2021-ADG;ERC ADVANCED GRANTS
3781;101090331;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
3782;101077977;ERC-2022-STG;ERC STARTING GRANTS
3783;101069244;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3784;101061241;HORIZON-EURATOM-2021-NRT-01-04;Advanced structural materials for nuclear applications
3785;101041743;ERC-2021-STG;ERC STARTING GRANTS
3786;101058731;HORIZON-CL4-2021-TWIN-TRANSITION-01-12;Breakthrough technologies supporting technological sovereignty in construction (RIA)
3787;101040474;ERC-2021-STG;ERC STARTING GRANTS
3788;101059682;HORIZON-EURATOM-2021-NRT-01-01;Safety of operating nuclear power plants and research reactors
3789;101061185;HORIZON-EURATOM-2021-NRT-01-02;Safety of advanced and innovative nuclear designs and fuels
3790;101079420;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
3791;101079679;HORIZON-INFRA-2021-DEV-02-02;Consolidation of the research infrastructure landscape – Individual support for ESFRI projects
3792;101086224;HORIZON-MSCA-2021-SE-01-01;MSCA Staff Exchanges 2021
3793;101081983;HORIZON-CL4-2021-SPACE-01-11;End-to-end satellite communication systems and associated services
3794;101064433;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3795;101054111;ERC-2021-ADG;ERC ADVANCED GRANTS
3796;101068955;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3797;101093290;HORIZON-EUROHPC-JU-2021-COE-01-02;Centres of Excellence for supporting supercomputing applications for Science and Innovation
3798;101079792;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
3799;101055305;ERC-2021-ADG;ERC ADVANCED GRANTS
3800;101079608;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
3801;101040939;ERC-2021-STG;ERC STARTING GRANTS
3802;101063854;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3803;101068203;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3804;101066820;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3805;101062461;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3806;101039429;ERC-2021-STG;ERC STARTING GRANTS
3807;101043711;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3808;101071306;HORIZON-WIDERA-2021-ACCESS-05-01;Capacity building to strengthen networks of higher education institutions and cooperation with surrounding ecosystems
3809;101079696;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
3810;101092008;HORIZON-CL4-2022-RESILIENCE-01-01;Circular and low emission value chains through digitalisation (Processes4Planet Partnership) (RIA)
3811;101069311;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3812;101044225;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3813;101043231;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3814;101041824;ERC-2021-STG;ERC STARTING GRANTS
3815;101076072;ERC-2022-STG;ERC STARTING GRANTS
3816;101069377;ERC-2022-POC1;ERC PROOF OF CONCEPT GRANTS1
3817;101058163;HORIZON-CL4-2021-RESILIENCE-01-06;Innovation for responsible EU sourcing of primary raw materials, the foundation of the Green Deal (RIA)
3818;101065876;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3819;101044011;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3820;101058385;HORIZON-CL4-2021-RESILIENCE-01-31;European Technological and Social Innovation Factory (RIA)
3821;101039648;ERC-2021-STG;ERC STARTING GRANTS
3822;101063908;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3823;101054745;ERC-2021-ADG;ERC ADVANCED GRANTS
3824;101055133;ERC-2021-ADG;ERC ADVANCED GRANTS
3825;101062975;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3826;101066800;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3827;101054410;ERC-2021-ADG;ERC ADVANCED GRANTS
3828;101042147;ERC-2021-STG;ERC STARTING GRANTS
3829;101045661;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3830;101086922;HORIZON-MSCA-2022-ALUMNI-IBA;Support to the Marie Curie Alumni Association
3831;101081609;HORIZON-MSCA-2021-COFUND-01-01;MSCA COFUND 2021
3832;101085855;HORIZON-MSCA-2021-SE-01-01;MSCA Staff Exchanges 2021
3833;101062888;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3834;101065512;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3835;101094738;HORIZON-INFRA-2022-DEV-01-01;Research infrastructure concept development
3836;101052416;HORIZON-WIDERA-2021-COST-SGA;Implementation of COST actions - Specific Grant under Framework Partnership Agreement
3837;101054300;ERC-2021-ADG;ERC ADVANCED GRANTS
3838;101095359;HORIZON-HLTH-2022-STAYHLTH-02-01;Personalised blueprint of chronic inflammation in health-to-disease transition
3839;101092069;HORIZON-CL4-2022-TWIN-TRANSITION-01-06;ICT Innovation for Manufacturing Sustainability in SMEs (I4MS2) (Made in Europe Partnership) (IA)
3840;101079778;HORIZON-INFRA-2021-DEV-02-02;Consolidation of the research infrastructure landscape – Individual support for ESFRI projects
3841;101058245;HORIZON-CL4-2021-RESILIENCE-01-08;Establishing EU led international community on safe- and sustainable-by-design materials to support embedding sustainability criteria over the life cycle of products and processes (CSA)
3842;101054755;HORIZON-WIDERA-2021-ERA-IBA;Support the Slovenian Presidency for the organization of an ERA Conference
3843;101079717;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
3844;101057832;HORIZON-CL4-2021-RESILIENCE-01-05;Building EU-Africa partnerships on sustainable raw materials value chains (CSA)
3845;101065330;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3846;101065545;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3847;101067573;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3848;101044731;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3849;101063805;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3850;101058670;HORIZON-CL4-2021-RESILIENCE-01-10;Paving the way to an increased share of recycled plastics in added value products (RIA)
3851;101091456;HORIZON-CL4-2022-TWIN-TRANSITION-01-17;Integration of hydrogen for replacing fossil fuels in industrial applications (Processes4Planet Partnership)  (IA)
3852;101062456;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3853;101092153;HORIZON-CL4-2022-TWIN-TRANSITION-01-17;Integration of hydrogen for replacing fossil fuels in industrial applications (Processes4Planet Partnership)  (IA)
3854;101073547;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3855;101045346;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3856;101061053;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3857;101045646;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3858;101094648;HORIZON-WIDERA-2022-ERA-01-70;Open schooling for science education and a learning continuum for all
3859;101041000;ERC-2021-STG;ERC STARTING GRANTS
3860;101045180;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3861;101063718;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3862;101066262;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3863;101058422;HORIZON-CL4-2021-RESILIENCE-01-20;Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)
3864;101057954;HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02;Energy Harvesting and Storage Technologies
3865;101091936;HORIZON-CL4-2022-RESILIENCE-01-07;Innovative solutions for efficient use and enhanced recovery of mineral and metal by-products from processing of raw materials (IA)
3866;101091870;HORIZON-CL4-2022-TWIN-TRANSITION-01-11;Valorisation of CO/CO2 streams into added-value products of market interest (Processes4Planet Partnership) (IA)
3867;101068779;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3868;101063373;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3869;101063948;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3870;101058583;HORIZON-CL4-2021-RESILIENCE-01-07;Building innovative value chains from raw materials to sustainable products (IA)
3871;101078945;HORIZON-INFRA-2021-DEV-02-01;Preparatory phase of new ESFRI research infrastructure projects
3872;101082300;ERC-2022-POC2;ERC PROOF OF CONCEPT GRANTS2
3873;101063581;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3874;101073148;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3875;101041995;ERC-2021-STG;ERC STARTING GRANTS
3876;101066743;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3877;101094821;HORIZON-WIDERA-2022-ERA-01-30;Testing of the ERA Hub concept – pilot phase
3878;101095408;HORIZON-HLTH-2022-ENVHLTH-04-01;Methods for assessing health-related costs of environmental stressors
3879;101073510;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3880;101066093;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3881;101064929;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3882;101072360;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3883;101092339;HORIZON-CL4-2022-RESILIENCE-01-20;Climate Neutral and Circular Innovative Materials Technologies Open Innovation Test Beds (IA)
3884;101079156;HORIZON-WIDERA-2021-ACCESS-03-01;Twinning
3885;101067654;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3886;101066240;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3887;101087146;HORIZON-WIDERA-2022-ACCESS-04-01;Excellence Hubs
3888;101073281;HORIZON-MSCA-2021-DN-01-01;MSCA Doctoral Networks 2021
3889;101090338;HORIZON-WIDERA-2022-TALENTS-02-01;Fostering balanced brain circulation – ERA Fellowships
3890;101044599;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3891;101059825;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3892;101044664;ERC-2021-COG;ERC CONSOLIDATOR GRANTS
3893;101067497;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3894;101063099;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3895;101093038;HORIZON-EUROHPC-JU-2021-COE-01-02;Centres of Excellence for supporting supercomputing applications for Science and Innovation
3896;101061623;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3897;101054459;ERC-2021-ADG;ERC ADVANCED GRANTS
3898;101091621;HORIZON-CL4-2022-RESILIENCE-01-19;Advanced materials modelling and characterisation (RIA)
3899;101091464;HORIZON-CL4-2022-RESILIENCE-01-23;Safe- and sustainable-by-design organic and hybrid coatings (RIA)
3900;101039657;ERC-2021-STG;ERC STARTING GRANTS
3901;101066427;HORIZON-MSCA-2021-PF-01-01;MSCA Postdoctoral Fellowships 2021
3902;101091392;HORIZON-CL4-2022-RESILIENCE-01-12;Functional multi-material components and structures (RIA)
3903;101073980;HORIZON-CL3-2021-FCT-01-03;Disinformation and fake news are combated and trust in the digital world is raised
3904;101073913;HORIZON-CL3-2021-SSRI-01-05;Security research technologies driven by active civil society engagement: transdisciplinary methods for societal impact assessment and impact creation
3905;101073878;HORIZON-CL3-2021-SSRI-01-02;Knowledge Networks for Security Research & Innovation
3906;101074048;HORIZON-CL3-2021-FCT-01-01;Terrorism and other forms of serious crime countered using travel intelligence
3907;101070038;HORIZON-CL3-2021-CS-01-04;Scalable privacy-preserving technologies for cross-border federated computation in Europe involving personal data
3908;101070222;HORIZON-CL3-2021-CS-01-04;Scalable privacy-preserving technologies for cross-border federated computation in Europe involving personal data
3909;101073928;HORIZON-CL3-2021-FCT-01-12;Online identity theft is countered
3910;101070776;HORIZON-WIDERA-2021-EA-IBA;Science Advice for Policy by European Academies
3911;101069543;HORIZON-CL3-2021-CS-01-01;Dynamic business continuity and recovery methodologies based on models and prediction for multi-level Cybersecurity
3912;101074040;HORIZON-CL3-2021-DRS-01-04;Developing a prioritisation mechanism for research programming in standardisation related to natural hazards and/or CBRN-E sectors
3913;101069601;HORIZON-CL3-2021-CS-01-01;Dynamic business continuity and recovery methodologies based on models and prediction for multi-level Cybersecurity
3914;101073909;HORIZON-CL3-2021-INFRA-01-01;European infrastructures and their autonomy safeguarded against systemic risks
3915;101073929;HORIZON-CL3-2021-SSRI-01-01;A maturity assessment framework for security technologies
3916;101073932;HORIZON-CL3-2021-FCT-01-08;Fight against trafficking in cultural goods
3917;101073921;HORIZON-CL3-2021-FCT-01-03;Disinformation and fake news are combated and trust in the digital world is raised
3918;101073951;HORIZON-CL3-2021-FCT-01-04;Improved access to fighting crime and terrorism research data
3919;101073874;HORIZON-CL3-2021-FCT-01-09;Fight against organised environmental crime
3920;101073472;HORIZON-CL3-2021-SSRI-01-03;National Contact Points (NCPs) in the field of security and cybersecurity
3921;101073795;HORIZON-CL3-2021-FCT-01-02;Lawful interception using new and emerging technologies (5G & beyond, quantum computing and encryption)
3922;101073963;HORIZON-CL3-2021-BM-01-04;Advanced detection of threats and illicit goods in postal and express courier flows
3923;101074010;HORIZON-CL3-2021-FCT-01-06;Domestic and sexual violence are prevented and combated
3924;101070303;HORIZON-CL3-2021-CS-01-03;AI for cybersecurity reinforcement
3925;101070670;HORIZON-CL3-2021-CS-01-04;Scalable privacy-preserving technologies for cross-border federated computation in Europe involving personal data
3926;101073990;HORIZON-CL3-2021-BM-01-04;Advanced detection of threats and illicit goods in postal and express courier flows
3927;101073910;HORIZON-CL3-2021-BM-01-03;Improved border checks for travel facilitation across external borders and improved experiences for both passengers and border authorities’ staff
3928;101073957;HORIZON-CL3-2021-DRS-01-02;Integrated Disaster Risk Reduction for extreme climate events: from early warning systems to long term adaptation and resilience building
3929;101070455;HORIZON-CL3-2021-CS-01-01;Dynamic business continuity and recovery methodologies based on models and prediction for multi-level Cybersecurity
3930;101073920;HORIZON-CL3-2021-FCT-01-05;Modern biometrics used in forensic science and by police
3931;101073879;HORIZON-CL3-2021-BM-01-03;Improved border checks for travel facilitation across external borders and improved experiences for both passengers and border authorities’ staff
3932;101074075;HORIZON-CL3-2021-DRS-01-03;Enhanced assessment of disaster risks, adaptive capabilities and scenario building based on available historical data and projections
3933;101073924;HORIZON-CL3-2021-DRS-01-05;Fast deployed mobile laboratories to enhance situational awareness for pandemics and emerging infectious diseases
3934;101073949;HORIZON-CL3-2021-FCT-01-11;Prevention of child sexual exploitation
3935;101073922;HORIZON-CL3-2021-FCT-01-06;Domestic and sexual violence are prevented and combated
3936;101073945;HORIZON-CL3-2021-FCT-01-07;Improved preparedness on attacks to public spaces
3937;101084265;HORIZON-CL6-2022-FARM2FORK-01-11;Effective systems for authenticity and traceability in the food system
3938;101081980;HORIZON-CL6-2022-ZEROPOLLUTION-01-04;Securing drinking water quality by protecting water sources against pollution, providing innovative monitoring and treatment solutions and ensuring safe distribution
3939;101082035;HORIZON-CL6-2022-ZEROPOLLUTION-01-04;Securing drinking water quality by protecting water sources against pollution, providing innovative monitoring and treatment solutions and ensuring safe distribution
3940;101060638;HORIZON-CL6-2021-ZEROPOLLUTION-01-03;Preventing and managing diffuse pollution in urban water runoff
3941;101086421;HORIZON-CL6-2022-GOVERNANCE-01-08;Uptake and validation of citizen observations to complement authoritative measurement within the urban environment and boost related citizen engagement
3942;101082008;HORIZON-CL6-2022-BIODIV-01-08;Assessing the nexus of extraction, production, consumption, trade and behaviour patterns and of climate change action on biodiversity in the context of transformative change
3943;101081776;HORIZON-CL6-2022-CIRCBIO-01-05;EU-China international cooperation on unlocking the potential of agricultural residues and wastes for circular and sustainable bio-based solutions
3944;101084651;HORIZON-CL6-2022-FARM2FORK-01-06;Biosecurity, hygiene, disease prevention and animal welfare in aquaculture
3945;101083922;HORIZON-CL6-2022-CLIMATE-01-02;Understanding the oceanic carbon cycle
3946;101082224;HORIZON-CL6-2022-CIRCBIO-01-01;Circular Cities and Regions Initiative’s project development assistance (CCRI-PDA)
3947;101084322;HORIZON-CL6-2022-FARM2FORK-01-14;African food cities
3948;101060483;HORIZON-CL6-2021-FARM2FORK-01-15;Transition to healthy and sustainable dietary behaviour
3949;101084527;HORIZON-CL6-2022-FARM2FORK-01-02;Socio-economics of pesticide use in agriculture
3950;101059497;HORIZON-CL6-2021-GOVERNANCE-01-03;Preparatory action for the Horizon Europe Food System Partnership
3951;101086379;HORIZON-CL6-2022-GOVERNANCE-01-02;European Partnership for a climate neutral, sustainable and productive Blue Economy
3952;101082304;HORIZON-CL6-2022-CIRCBIO-01-07;Marine microbiome for a healthy ocean and a sustainable blue bioeconomy
3953;101060789;HORIZON-CL6-2021-FARM2FORK-01-03;Digitalisation as an enabler of agroecological farming systems
3954;101081858;HORIZON-CL6-2022-ZEROPOLLUTION-01-03;EU-China international cooperation on nature-based solutions for nutrient management in agriculture
3955;101061023;HORIZON-CL6-2021-FARM2FORK-01-15;Transition to healthy and sustainable dietary behaviour
3956;101060835;HORIZON-CL6-2021-ZEROPOLLUTION-01-09;Environmental impacts and trade-offs of alternative fertilising products at global/local scale.
3957;101084220;HORIZON-CL6-2022-COMMUNITIES-01-05;Assessing the socio-politics of nature-based solutions for more inclusive and resilient communities
3958;101081774;HORIZON-CL6-2022-BIODIV-01-07;Protection and sustainable management of forest genetic resources of high interest for biodiversity, climate change adaptation, and forest reproductive materials
3959;101060428;HORIZON-CL6-2021-ZEROPOLLUTION-01-03;Preventing and managing diffuse pollution in urban water runoff
3960;101086523;HORIZON-CL6-2022-GOVERNANCE-01-10;Piloting approaches and tools to empower citizens to exercise their “data rights” in the area of food and nutrition
3961;101083653;HORIZON-CL6-2022-FARM2FORK-01-12;Agro-ecological approaches in African agriculture systems
3962;101084270;HORIZON-CL6-2022-COMMUNITIES-01-02;Assessing and improving labour conditions and health and safety at work in farming
3963;101060368;HORIZON-CL6-2021-FARM2FORK-01-01;Reaching the farm to fork target: R&I scenarios for boosting organic farming and organic aquaculture in Europe
3964;101081964;HORIZON-CL6-2022-BIODIV-01-06;Monitoring and effective measures for agrobiodiversity
3965;101083790;HORIZON-CL6-2022-FARM2FORK-01-14;African food cities
3966;101060813;HORIZON-CL6-2021-FARM2FORK-01-06;Vaccines and diagnostics for priority animal diseases
3967;101059794;HORIZON-CL6-2021-CLIMATE-01-08;Agroforestry to meet climate, biodiversity and farming sustainability goals
3968;101086640;HORIZON-CL6-2022-GOVERNANCE-01-09;Environmental observations solutions contributing to meeting “One Health” challenges
3969;101060593;HORIZON-CL6-2021-FARM2FORK-01-04;Tackling outbreaks of plant pests
3970;101084561;HORIZON-CL6-2022-COMMUNITIES-01-01;Boosting women-led innovation in farming and rural areas
3971;101059911;HORIZON-CL6-2021-GOVERNANCE-01-27;Developing EU advisory networks on consumer-producer chains
3972;101060280;HORIZON-CL6-2021-GOVERNANCE-01-10;Raising awareness of circular and sustainable bioeconomy in support of Member States to develop bioeconomy strategies and/or action plans
3973;101086512;HORIZON-CL6-2022-GOVERNANCE-01-06;Water governance, economic and financial sustainability of water systems
3974;101060423;HORIZON-CL6-2021-GOVERNANCE-01-13;Modelling land use and land management in the context of climate change
3975;101081883;HORIZON-CL6-2022-ZEROPOLLUTION-01-02;Piloting innovative governance solutions to limit nitrogen and phosphorus emissions at the interface of rural/coastal and urban/industrial environments
3976;101081973;HORIZON-CL6-2022-BIODIV-01-05;Intercropping – understanding and using the benefits of complexity in farming and value chains
3977;101060634;HORIZON-CL6-2021-FARM2FORK-01-04;Tackling outbreaks of plant pests
3978;101059915;HORIZON-CL6-2021-BIODIV-01-03;Understanding and valuing coastal and marine biodiversity and ecosystems services
3979;101060979;HORIZON-CL6-2021-GOVERNANCE-01-28;Thematic networks to compile and share knowledge ready for practice
3980;101060481;HORIZON-CL6-2021-FARM2FORK-01-09;Towards an EU approach to assess and internalise positive and negative externalities of food for incentivising sustainable choices
3981;101060020;HORIZON-CL6-2021-ZEROPOLLUTION-01-01;Regional nitrogen and phosphorus load reduction approach within safe ecological boundaries
3982;101060142;HORIZON-CL6-2021-CIRCBIO-01-02;Circular Cities and Regions Initiative’s project development assistance (CCRI-PDA)
3983;101061051;HORIZON-CL6-2021-COMMUNITIES-01-01;Grasping rural diversity and strengthening evidence for tailored policies enhancing the contribution of rural communities to ecological, digital and social transitions
3984;101060375;HORIZON-CL6-2021-CIRCBIO-01-04;Increasing the circularity in textiles, plastics and/or electronics value chains
3985;101060778;HORIZON-CL6-2021-GOVERNANCE-01-21;Potential of drones as multi-purpose vehicle – risks and added values
3986;101061068;HORIZON-CL6-2021-COMMUNITIES-01-01;Grasping rural diversity and strengthening evidence for tailored policies enhancing the contribution of rural communities to ecological, digital and social transitions
3987;101059863;HORIZON-CL6-2021-CLIMATE-01-07;International Research Consortium on (agricultural) soil carbon
3988;101059473;HORIZON-CL6-2021-GOVERNANCE-01-18;Mapping and improving the data economy for food systems
3989;101083579;HORIZON-CL6-2022-FARM2FORK-01-04;Innovative solutions to prevent adulteration of food bearing quality labels: focus on organic food and geographical indications
3990;101060429;HORIZON-CL6-2021-BIODIV-01-08;Supporting the development of a coherent and resilient Trans-European Nature Network
3991;101060529;HORIZON-CL6-2021-GOVERNANCE-01-21;Potential of drones as multi-purpose vehicle – risks and added values
