;projectID;topic;title
5843;674786;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
5844;720176;SFS-08-2015;Resource-efficient eco-innovative food production and processing
5845;688652;ICT-24-2015;Robotics
5846;768776;EE-07-2016-2017;Behavioural change toward energy efficiency through ICT
5847;960129;EIC-SMEInst-2018-2020;SME instrument
5848;101024788;MSCA-IF-2020;Individual Fellowships
5849;899260;ERC-2019-POC;ERC Proof of Concept Grant
5850;870236;DT-SPACE-EGNSS-2-2019-2020;EGNSS applications fostering digitisation
5851;876677;EIC-SMEInst-2018-2020;SME instrument
5852;867928;EIC-SMEInst-2018-2020;SME instrument
5853;839271;ERC-2018-PoC;ERC Proof of Concept Grant
5854;851207;LC-SC3-RES-14-2019;Optimising manufacturing and system operation
5855;821953;SPACE-16-TEC-2018;Access to space
5856;637935;ERC-StG-2014;ERC Starting Grant
5857;825429;ICT-02-2018;Flexible and Wearable Electronics
5858;660231;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5859;686493;JTI-CS2-2014-CFP01-AIR-02-06;Simulation tool development for a composite manufacturing process default prediction integrated into a quality control  system
5860;840393;MSCA-IF-2018;Individual Fellowships
5861;855170;EIC-SMEInst-2018-2020;SME instrument
5862;874896;SC1-BHC-07-2019;Regenerative medicine: from new insights to new applications
5863;892242;MSCA-IF-2019;Individual Fellowships
5864;672265;IT-1-2014;Small business innovation research for Transport
5865;743173;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
5866;744140;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
5867;738205;JTI-CS2-2016-CFP03-LPA-01-14;Automated injection RTM system process based in innovative sensor technologies in a low cost smart manufacturing tooling prototype and any tooling involved in the manufacture or the validation of the structure
5868;690705;MG-3.6a-2015;Safe and connected automation in road transport
5869;727261;ERC-PoC-2016;ERC-Proof of Concept-2016
5870;654935;NFRP-01-2014;Improved safety design and operation of fission reactors
5871;780529;ICT-23-2017;Interfaces for accessibility
5872;769032;COMPET-2-2017;Competitiveness in Earth observation mission technologies
5873;651956;PHC-12-2014-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
5874;101004205;SPACE-10-TEC-2018-2020;Technologies for European non-dependence and competitiveness
5875;768242;SMEInst-13-2016-2017;Engaging SMEs in security research and development
5876;800988;FETOPEN-04-2016-2017;FET Innovation Launchpad
5877;801440;FETOPEN-04-2016-2017;FET Innovation Launchpad
5878;776691;SC5-18-2017;Novel in-situ observation systems
5879;886231;EIC-SMEInst-2018-2020;SME instrument
5880;781154;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
5881;101029362;MSCA-IF-2020;Individual Fellowships
5882;899779;ERC-2019-POC;ERC Proof of Concept Grant
5883;894525;MSCA-IF-2019;Individual Fellowships
5884;822732;EIC-SMEInst-2018-2020;SME instrument
5885;691681;H2020-TWINN-2015;Twinning
5886;760802;BIOTEC-06-2017;Optimisation of biocatalysis and downstream processing for the sustainable production of high value-added platform chemicals
5887;715744;ERC-2016-STG;ERC Starting Grant
5888;782874;SMEInst-08-2016-2017;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth
5889;773932;SMEInst-13-2016-2017;Engaging SMEs in security research and development
5890;713483;ERC-PoC-2015;ERC Proof of Concept Grant
5891;851876;FETOPEN-03-2018-2019-2020;FET Innovation Launchpad
5892;774721;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
5893;738282;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
5894;800301;MSCA-IF-2017;Individual Fellowships
5895;956696;MSCA-ITN-2020;Innovative Training Networks
5896;801635;ERC-2018-STG;ERC Starting Grant
5897;733209;SMEInst-04-2016-2017;Engaging SMEs in space research and development
5898;890376;MSCA-IF-2019;Individual Fellowships
5899;792177;MSCA-IF-2017;Individual Fellowships
5900;805767;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
5901;845479;MSCA-IF-2018;Individual Fellowships
5902;101005144;IMI2-2020-21-01;Development of therapeutics and diagnostics combatting coronavirus infections
5903;704936;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5904;719024;IT-1-2015-1;Small business innovation research for Transport
5905;894623;MSCA-IF-2019;Individual Fellowships
5906;657332;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5907;755380;ERC-PoC-2016;ERC-Proof of Concept-2016
5908;865863;ERC-2019-COG;ERC Consolidator Grant
5909;741643;ERC-2016-ADG;ERC Advanced Grant
5910;641202;LCE-02-2014;Developing the next generation technologies of renewable electricity and heating/cooling
5911;817501;RUR-04-2018-2019;Analytical tools and models to support policies related to agriculture and food
5912;956082;MSCA-ITN-2020;Innovative Training Networks
5913;726104;ERC-2016-COG;ERC Consolidator Grant
5914;966570;ERC-2020-POC;Call for proposals for ERC Proof of Concept Grant
5915;804104;ERC-2018-STG;ERC Starting Grant
5916;646714;ERC-CoG-2014;ERC Consolidator Grant
5917;683031;ERC-CoG-2015;ERC Consolidator Grant
5918;841754;MSCA-IF-2018;Individual Fellowships
5919;101025649;MSCA-IF-2020;Individual Fellowships
5920;794545;MSCA-IF-2017;Individual Fellowships
5921;799412;MSCA-IF-2017;Individual Fellowships
5922;740322;DS-04-2016;Economics of Cybersecurity
5923;736224;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
5924;810318;WIDESPREAD-03-2017;ERA Chairs
5925;759424;ERC-2017-STG;ERC Starting Grant
5926;757279;ERC-2017-STG;ERC Starting Grant
5927;828412;EIC-SMEInst-2018-2020;SME instrument
5928;842203;MSCA-IF-2018;Individual Fellowships
5929;708466;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5930;882314;MSCA-IF-2019;Individual Fellowships
5931;672860;IT-1-2014-1;Small business innovation research for Transport
5932;740922;ERC-2016-ADG;ERC Advanced Grant
5933;728018;SFS-38-2016;Impulsivity and compulsivity and the link with nutrition, lifestyle and the socio-economic environment
5934;714977;ERC-2016-STG;ERC Starting Grant
5935;721816;MSCA-ITN-2016;Innovative Training Networks
5936;101002898;ERC-2020-COG;ERC CONSOLIDATOR GRANTS
5937;893100;SESAR-ER4-08-2019;Behavioural Economics in ATM
5938;101034922;FETOPEN-03-2018-2019-2020;FET Innovation Launchpad
5939;895794;MSCA-IF-2019;Individual Fellowships
5940;682156;ERC-CoG-2015;ERC Consolidator Grant
5941;964678;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
5942;670494;ERC-ADG-2014;ERC Advanced Grant
5943;714693;ERC-2016-STG;ERC Starting Grant
5944;694822;ERC-ADG-2015;ERC Advanced Grant
5945;728541;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
5946;689868;SC5-11d-2015;New sustainable exploration technologies and geomodels
5947;745762;BBI-2016-R05;Advanced biomaterials for smart food packaging
5948;865931;ERC-2019-COG;ERC Consolidator Grant
5949;660401;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5950;889836;EIC-SMEInst-2018-2020;SME instrument
5951;692022;H2020-TWINN-2015;Twinning
5952;885076;ERC-2019-ADG;ERC Advanced Grant
5953;802891;ERC-2018-STG;ERC Starting Grant
5954;691672;ERC-ADG-2015;ERC Advanced Grant
5955;101038095;WF-03-2020;Widening Fellowships
5956;660608;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5957;763231;SMEInst-08-2016-2017;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth
5958;648610;ERC-CoG-2014;ERC Consolidator Grant
5959;714147;ERC-2016-STG;ERC Starting Grant
5960;101027340;MSCA-IF-2020;Individual Fellowships
5961;948424;ERC-2020-STG;ERC STARTING GRANTS
5962;724191;ERC-2016-COG;ERC Consolidator Grant
5963;817527;SC5-18-2018;Valuing nature: mainstreaming natural capital in policies and in business decision-making
5964;651425;SC5-20-2014-1;Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials
5965;101038085;WF-03-2020;Widening Fellowships
5966;815043;EIC-SMEInst-2018-2020;SME instrument
5967;952574;WIDESPREAD-05-2020;Twinning
5968;696371;SFS-14b-2015;Authentication of food products
5969;752941;MSCA-IF-2016;Individual Fellowships
5970;725286;ERC-2016-COG;ERC Consolidator Grant
5971;865495;IBA-INNOSUP-IMC-2019;Supporting assessments of 'innovation management capacity' by the Enterprise Europe Network
5972;640253;COMPET-05-2014;In-Orbit demonstration/Validation (IOD/IOV)
5973;652637;ISIB-09-2014;Supporting National Contact Points for Horizon 2020 Societal Challenge 2 on ‘Food Security, Sustainable Agriculture, Marine and Maritime Research and the Bioeconomy’ and the Key Enabling Technology (KET) ‘Biotechnology’
5974;762091;ICT-19-2017;Media and content convergence
5975;666427;SC5-20-2014;Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials
5976;699069;SFS-08-2015;Resource-efficient eco-innovative food production and processing
5977;659725;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5978;848098;SC1-BHC-02-2019;Systems approaches for the discovery of combinatorial therapies for complex disorders
5979;680153;ERC-StG-2015;ERC Starting Grant
5980;781846;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
5981;707042;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5982;672746;SIE-01-2014-1;Stimulating the innovation potential of SMEs for a low carbon energy system
5983;825041;ICT-12-2018-2020;Big Data technologies and extreme-scale analytics
5984;844314;MSCA-IF-2018;Individual Fellowships
5985;951735;WIDESPREAD-06-2020;ERA Chairs
5986;847656;NFRP-2018-1;Safety assessments to improve accident management strategies for Generation II & III reactors
5987;836849;MSCA-IF-2018;Individual Fellowships
5988;816560;EIC-SMEInst-2018-2020;SME instrument
5989;823997;MSCA-RISE-2018;Research and Innovation Staff Exchange
5990;690674;MG-1.8-2015;International cooperation in aeronautics with Japan
5991;643366;INNOSUP;INNOSUP
5992;655023;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
5993;674849;INNOVATION;Enhancing the innovation management capacity of SMEs
5994;816766;EIC-SMEInst-2018-2020;SME instrument
5995;885395;LC-SC3-EE-10-2018-2019-2020;Mainstreaming energy efficiency finance
5996;760460;FTIPilot-01-2016;Fast Track to Innovation Pilot
5997;645500;ICT-18-2014;Support the growth of ICT innovative Creative Industries SMEs
5998;817696;RUR-15-2018-2019-2020;Thematic networks compiling knowledge ready for practice
5999;850054;EIC-SMEInst-2018-2020;SME instrument
6000;696040;EE-21-2015;Development and market roll-out of innovative energy services and financial schemes for sustainable energy
6001;755330;NFRP-1;Continually improving safety and reliability of Generation II and III reactors
6002;800502;MSCA-IF-2017;Individual Fellowships
6003;884197;LC-SC3-RES-23-2019;Development of next generation biofuel and alternative renewable fuel technologies for aviation and shipping
6004;796687;MSCA-IF-2017;Individual Fellowships
6005;672309;SC5-20-2014;Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials
6006;897042;MSCA-IF-2019;Individual Fellowships
6007;874184;EIC-SMEInst-2018-2020;SME instrument
6008;715467;ERC-2016-STG;ERC Starting Grant
6009;883823;LC-SC3-CC-3-2019;Support for the opening of low-carbon energy research databases in Europe
6010;947084;EIC-SMEInst-2018-2020;SME instrument
6011;872561;MSCA-RISE-2019;Research and Innovation Staff Exchange
6012;672145;SIE-01-2014;Stimulating the innovation potential of SMEs for a low carbon energy system
6013;747943;MSCA-IF-2016;Individual Fellowships
6014;737609;ERC-PoC-2016;ERC-Proof of Concept-2016
6015;841127;MSCA-IF-2018;Individual Fellowships
6016;674844;INNOVATION;Enhancing the innovation management capacity of SMEs
6017;731778;ICT-29-2016;Photonics KET 2016
6018;683626;ICT-37-2015;Open Disruptive Innovation Scheme (implemented through the SME instrument)
6019;748303;MSCA-IF-2016;Individual Fellowships
6020;673998;SIE-01-2014-1;Stimulating the innovation potential of SMEs for a low carbon energy system
6021;660047;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6022;827200;EIC-SMEInst-2018-2020;SME instrument
6023;839001;MSCA-IF-2018;Individual Fellowships
6024;831255;H2020EENSGA3;EEN H2020 SGA3
6025;744208;H2020-SGA2-EEN;H2020 2D CONSULTATION EEN
6026;817580;SFS-28-2018-2019-2020;Genetic resources and pre-breeding communities
6027;724109;MG-1-5-2016-2017;Identification of gaps, barriers and needs in the aviation research
6028;673106;DRS-17-2014-1;Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”
6029;757343;ERC-2017-STG;ERC Starting Grant
6030;662284;NFRP-02-2014;Tool for the fast and reliable prediction of severe accident progression and anticipation of the source term of a nuclear accident
6031;643327;INNOSUP;INNOSUP
6032;662376;IT-1-2014-1;Small business innovation research for Transport
6033;761689;SMEInst-12-2016-2017;New business models for inclusive, innovative and reflective societies
6034;744081;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
6035;811562;EIC-SMEInst-2018-2020;SME instrument
6036;848261;SC1-BHC-02-2019;Systems approaches for the discovery of combinatorial therapies for complex disorders
6037;663879;PHC-12-2014-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
6038;739577;H2020-SGA2-EEN;H2020 2D CONSULTATION EEN
6039;948015;ERC-2020-STG;ERC STARTING GRANTS
6040;683049;ERC-CoG-2015;ERC Consolidator Grant
6041;637245;FoF-07-2014;Support for the enhancement of the impact of FoF PPP projects
6042;719496;PHC-12-2015-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
6043;656240;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6044;945549;CS2-GAM-2020-ECO;The Eco-Design Transverse Activity GAM 2020
6045;945610;EIC-SMEInst-2018-2020;SME instrument
6046;770121;REV-INEQUAL-11-2017;Current European and cross-national comparative research and research actions on Migration
6047;748862;MSCA-IF-2016;Individual Fellowships
6048;899899;IBA-ENERGY-IRENA-2019;Contribution to the IRENA’s Clean Energy Innovation Analysis
6049;793824;MSCA-IF-2017;Individual Fellowships
6050;831977;JTI-CS2-2018-CfP08-ENG-01-37;Aerodynamic upgrade of Surface Air Cooled Oil Cooler (SACOC)
6051;659596;MSCA-IF-2014-GF;Marie Skłodowska-Curie Individual Fellowships (IF-GF)
6052;847641;NFRP-2018-10;Encouraging innovation in nuclear safety for the benefit of European citizen
6053;101032910;MSCA-IF-2020;Individual Fellowships
6054;642007;SC5-10a-2014;Enhancing mapping ecosystems and their services
6055;817897;ERC-2018-COG;ERC Consolidator Grant
6056;722824;MSCA-NIGHT-2016;European Researchers' Night
6057;951164;INNOSUP-10-2020;Closing the finance gap for IPR-driven start-ups and SMEs
6058;795937;MSCA-IF-2017;Individual Fellowships
6059;835682;MSCA-IF-2018;Individual Fellowships
6060;741466;SwafS-19-2016;Networking of National representatives and resources centres on Gender in R&I
6061;636071;MG-2.2-2014;Smart Rail Services
6062;835401;EIC-SMEInst-2018-2020;SME instrument
6063;785041;EE-15-2017;Increasing capacities for actual implementation of energy efficiency measures in industry and services
6064;789717;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
6065;880954;EIC-SMEInst-2018-2020;SME instrument
6066;643417;HCO-07-2014;ERA-NET: Establishing synergies between the Joint Programming on Neurodegenerative Diseases Research and Horizon 2020
6067;876317;EIC-SMEInst-2018-2020;SME instrument
6068;697259;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
6069;800236;MSCA-IF-2017;Individual Fellowships
6070;717953;ICT-37-2015-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
6071;731086;INFRAINNOV-02-2016;Support to Technological Infrastructures
6072;723945;FOF-13-2016;Photonics Laser-based production
6073;746850;MSCA-IF-2016;Individual Fellowships
6074;643486;CBTT-1-2014;Capacity-Building in Technology Transfer
6075;741950;ERC-2016-ADG;ERC Advanced Grant
6076;715775;JTI-CS2-2015-CFP02-ENG-03-01;Industry focused eco-design
6077;101017833;MSCA-IF-2020;Individual Fellowships
6078;695873;EE-05-2015;Increasing energy performance of existing buildings through process and organisation innovations and creating a market for deep renovation
6079;673810;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
6080;893546;MSCA-IF-2019;Individual Fellowships
6081;647860;ERC-CoG-2014;ERC Consolidator Grant
6082;822189;SU-GOVERNANCE-11-2018;Extreme ideologies and polarisation
6083;945530;EIC-SMEInst-2018-2020;SME instrument
6084;673577;INNOVATION;Enhancing the innovation management capacity of SMEs
6085;672479;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
6086;854762;EIC-SMEInst-2018-2020;SME instrument
6087;674819;INNOVATION;Enhancing the innovation management capacity of SMEs
6088;101003388;WF-02-2019;Widening Fellowships
6089;846739;LC-SC3-EE-10-2018-2019-2020;Mainstreaming energy efficiency finance
6090;887283;MSCA-IF-2019;Individual Fellowships
6091;695101;ERC-ADG-2015;ERC Advanced Grant
6092;725687;ERC-2016-COG;ERC Consolidator Grant
6093;654731;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6094;643350;INNOSUP;INNOSUP
6095;674228;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
6096;827302;EIC-SMEInst-2018-2020;SME instrument
6097;956364;INNOSUP-02-2019-2020;European SME innovation Associate - pilot
6098;683253;ERC-CoG-2015;ERC Consolidator Grant
6099;708986;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6100;652497;BIOTEC-5a-2014-1;SME boosting biotechnology-based industrial processes driving competitiveness and sustainability
6101;819299;ERC-2018-COG;ERC Consolidator Grant
6102;840195;MSCA-IF-2018;Individual Fellowships
6103;101000309;SFS-02-2020;Healthy terrestrial livestock microbial ecosystems for sustainable production
6104;101030093;MSCA-IF-2020;Individual Fellowships
6105;101029079;MSCA-IF-2020;Individual Fellowships
6106;775885;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
6107;101024150;MSCA-IF-2020;Individual Fellowships
6108;835900;EIC-SMEInst-2018-2020;SME instrument
6109;729452;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
6110;762031;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
6111;792813;MSCA-IF-2017;Individual Fellowships
6112;101010441;H2020-EIC-SMEInst-2020-4;H2020-EIC Accelerator pilot –SME Instrument - Green Deal
6113;887019;MSCA-IF-2019;Individual Fellowships
6114;845736;MSCA-IF-2018;Individual Fellowships
6115;632927;ERC;European Research Council
6116;687329;GALILEO-3-2015;Releasing the potential of EGNSS applications through international cooperation
6117;751722;MSCA-IF-2016;Individual Fellowships
6118;785005;EE-14-2016-2017;Construction skills
6119;763330;SMEInst-12-2016-2017;New business models for inclusive, innovative and reflective societies
6120;774772;SMEInst-12-2016-2017;New business models for inclusive, innovative and reflective societies
6121;773139;SFS-13-2017;Validation of diagnostic tools for animal and plant health
6122;643319;INNOSUP;INNOSUP
6123;674848;INNOVATION;Enhancing the innovation management capacity of SMEs
6124;826156;S2R-OC-IPX-03-2018;Innovative/breakthrough mobility concepts (with rail as backbone)
6125;797444;MSCA-IF-2017;Individual Fellowships
6126;651490;BIOTEC-5a-2014-1;SME boosting biotechnology-based industrial processes driving competitiveness and sustainability
6127;727440;ERC-PoC-2016;ERC-Proof of Concept-2016
6128;706668;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6129;852529;ERC-2019-STG;ERC Starting Grant
6130;650236;IT-1-2014-1;Small business innovation research for Transport
6131;670010;ERC-ADG-2014;ERC Advanced Grant
6132;945273;NFRP-2019-2020-09;Fostering innovation in decommissioning of nuclear facilities
6133;898458;MSCA-IF-2019;Individual Fellowships
6134;715093;ERC-2016-STG;ERC Starting Grant
6135;774954;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
6136;660545;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6137;693845;EE-09-2015;Empowering stakeholders to assist public authorities in the definition and implementation of sustainable energy policies and measures
6138;744418;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
6139;851421;ERC-2019-STG;ERC Starting Grant
6140;864940;JTI-CS2-2018-CfP09-LPA-01-62;Rear End Structural Test Program – Component & Subcomponent  tests
6141;101003409;WF-02-2019;Widening Fellowships
6142;673674;BIOTEC-5a-2014-1;SME boosting biotechnology-based industrial processes driving competitiveness and sustainability
6143;843407;MSCA-IF-2018;Individual Fellowships
6144;723858;EEB-02-2016;Performance indicators and monitoring techniques for energy-efficiency and environmental quality at building and district level
6145;754051;EE-06-2016-2017;Engaging private consumers towards sustainable energy
6146;696074;EE-10-2015;Consumer engagement for sustainable energy
6147;645900;NMP-36-2014;Facilitating knowledge management, networking and coordination in NMP
6148;688269;ICT-20-2015;Technologies for better human learning and teaching
6149;645769;MSCA-RISE-2014;Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
6150;713726;ERC-PoC-2015;ERC Proof of Concept Grant
6151;685364;PHC-12-2015-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
6152;836255;EIC-SMEInst-2018-2020;SME instrument
6153;101006681;MG-3-8-2020;'First of a Kind' solutions for sustainable transport and mobility: EU initiative for accelerating EU-wide market access, scale up and derisking
6154;717228;JTI-CS2-2015-CFP02-ENG-03-02;Jet Noise Reduction Using Predictive Methods
6155;653909;FCT-14-2014;Ethical/Societal Dimension Topic 2: Enhancing cooperation between law enforcement agencies and citizens - Community policing
6156;726992;CO-CREATION-09-2016;A European map of knowledge production and co-creation in support of research and innovation for societal challenges
6157;831356;H2020EENSGA3;EEN H2020 SGA3
6158;789831;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
6159;803419;ERC-2018-STG;ERC Starting Grant
6160;644579;ICT-07-2014;Advanced Cloud Infrastructures and Services
6161;961253;EIC-SMEInst-2018-2020;SME instrument
6162;699659;INFRA;INFRA
6163;888753;EIC-SMEInst-2018-2020;SME instrument
6164;814332;IBA-ARF-Bulgaria-2018;9. Innovative Enterprise Week 2018 -  Bulgaria
6165;790554;SMEInst-13-2016-2017;Engaging SMEs in security research and development
6166;831802;JTI-CS2-2018-CfP08-AIR-01-38;Innovative test rig for the investigation of gust loads in transonic flow conditions
6167;643373;INNOSUP;INNOSUP
6168;867471;WF-01-2018;Widening Fellowships
6169;690637;MG-9.5-2015;Fostering transnational cooperation in European transport research and innovation – NCP network
6170;689687;WATER-4b-2015;Water management solutions for agricultural sector, thematic networks
6171;645791;INSO-2-2014;Understanding and supporting business model innovation
6172;644286;ICT-13-2014;Web Entrepreneurship
6173;801091;FETHPC-02-2017;Transition to Exascale Computing
6174;670446;ERC-ADG-2014;ERC Advanced Grant
6175;945057;NFRP-2019-2020-02;Safety assessments for Long Term Operation (LTO) upgrades of Generation II and III reactors
6176;864733;JTI-CS2-2018-CfP09-ENG-01-42;Additive manufacturing boundary limits assessment for Eco Design process optimization [ECO]
6177;707231;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6178;771779;ERC-2017-COG;ERC Consolidator Grant
6179;785435;JTI-CS2-2017-CFP06-LPA-02-20;Manufacturing  oriented solution keel beam
6180;727230;SFS-07-2016-2017;Organic breeding – Increasing the competitiveness of the organic breeding and farming sectors
6181;735359;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
6182;788203;ERC-2017-ADG;ERC Advanced Grant
6183;729366;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
6184;870130;DT-SPIRE-06-2019;Digital technologies for improved performance in cognitive production plants (IA)
6185;680676;EeB-05-2015;Innovative design tools for refurbishing of buildings at district level
6186;677739;ERC-StG-2015;ERC Starting Grant
6187;746628;MSCA-IF-2016;Individual Fellowships
6188;745625;LCE-13-2016;Solutions for reduced maintenance, increased reliability and extended life-time of off-shore wind turbines/farms
6189;731053;INFRASUPP-03-2016;Support to policies and international cooperation for e-infrastructures
6190;674822;INNOVATION;Enhancing the innovation management capacity of SMEs
6191;752047;MSCA-IF-2016;Individual Fellowships
6192;658718;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6193;777657;MSCA-RISE-2017;Research and Innovation Staff Exchange
6194;767667;SMEInst-08-2016-2017;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth
6195;834164;ERC-2018-ADG;ERC Advanced Grant
6196;668991;ERC-ADG-2014;ERC Advanced Grant
6197;897408;MSCA-IF-2019;Individual Fellowships
6198;788587;ERC-2017-ADG;ERC Advanced Grant
6199;833598;ERC-2018-ADG;ERC Advanced Grant
6200;895136;MSCA-IF-2019;Individual Fellowships
6201;101038072;WF-03-2020;Widening Fellowships
6202;796194;MSCA-IF-2017;Individual Fellowships
6203;666698;SFS-08-2014;Resource-efficient eco-innovative food production and processing
6204;101017186;ICT-37-2020;Advancing photonics technologies and application driven photonics components and the innovation ecosystem
6205;880758;EIC-SMEInst-2018-2020;SME instrument
6206;740696;ERC-2016-ADG;ERC Advanced Grant
6207;699119;INSO-9-2015-1;Innovative mobile e-government applications by SMEs
6208;836238;EIC-SMEInst-2018-2020;SME instrument
6209;672109;DRS-17-2014-1;Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”
6210;895899;MSCA-IF-2019;Individual Fellowships
6211;729183;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
6212;736814;SMEInst-06-2016-2017;Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well
6213;755563;JTI-CS2-2016-CFP04-SYS-02-27;Alternative recirculation filter for better cabin air quality
6214;820872;JTI-CS2-2017-CfP07-SYS-02-44;Cabin air quality and passenger comfort
6215;785994;ERC-2017-ADG;ERC Advanced Grant
6216;762392;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
6217;843071;IBA-SC6-OECD-2018-2019;Implementation of the OECD-European Commission administrative arrangement
6218;957551;ERC-2020-POC;Call for proposals for ERC Proof of Concept Grant
6219;696684;IT-1-2015-1;Small business innovation research for Transport
6220;807081;CS2-GAM-2018-SYS;Systems
6221;673887;IT-1-2014;Small business innovation research for Transport
6222;812471;EIC-SMEInst-2018-2020;SME instrument
6223;724085;GV-02-2016;Technologies for low emission light duty powertrains
6224;796289;MSCA-IF-2017;Individual Fellowships
6225;684467;IT-1-2015;Small business innovation research for Transport
6226;663828;IT-1-2014-1;Small business innovation research for Transport
6227;890200;MSCA-IF-2019;Individual Fellowships
6228;698422;IT-1-2015-1;Small business innovation research for Transport
6229;659442;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6230;803243;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
6231;720661;FTIPilot-1-2015;Fast Track to Innovation Pilot
6232;735655;SMEInst-02-2016-2017;Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
6233;708527;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
6234;842460;MSCA-IF-2018;Individual Fellowships
6235;879980;H2020-EEN-SGA4;H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021
6236;645127;ICT-06-2014;Smart optical and wireless network technologies
6237;635975;MG-3.4-2014;Traffic safety analysis and integrated approach towards the safety of Vulnerable Road Users
6238;720219;INSO-10-2015-1;SME business model innovation
